"조회일자","지역(시군)","지점명","평균 기온(°C)","최고 기온(°C)","최저 기온(°C)","전년 기온(°C)","평균 강수량(mm)","전년 강수량(mm)","평균 일조시간(hr)","전년 일조시간(hr)","평균 일사량(MJ/㎡)","전년 일사량(MJ/㎡)","평균 습도(%)","전년 습도(%)"
"20251231","강원","평창군 여만리","-6.3","-1.3","-11.1","-1.2","0.0","0.0","0.0","0.0","10.42","10.1","46.3","52.8"
"20251230","강원","평창군 여만리","-2.2","2.8","-6.8","2.3","0.0","0.0","0.0","0.0","10.08","2.5","63.5","72.3"
"20251229","강원","평창군 여만리","1.3","7.5","-3.1","-4.0","2.0","0.0","0.0","0.0","5.08","9.7","90.1","66.8"
"20251228","강원","평창군 여만리","-2.1","3.7","-7.8","-5.7","0.0","0.0","0.0","0.0","7.6","10.0","85.1","50.5"
"20251227","강원","평창군 여만리","-6.8","-0.6","-13.0","-5.9","0.0","0.0","0.0","0.0","7.81","9.9","69.9","55.6"
"20251226","강원","평창군 여만리","-9.5","-5.0","-13.1","-0.4","0.0","0.0","0.0","0.0","10.16","9.3","46.3","56.3"
"20251225","강원","평창군 여만리","-1.9","1.6","-8.7","-4.1","0.0","0.0","0.0","0.0","8.12","6.2","55.4","76.0"
"20251224","강원","평창군 여만리","2.6","8.6","0.2","-6.4","0.0","0.0","0.0","0.0","8.27","9.7","87.2","75.2"
"20251223","강원","평창군 여만리","-2.3","1.8","-7.3","-7.5","2.0","0.0","0.0","0.0","2.68","10.2","80.4","75.6"
"20251222","강원","평창군 여만리","-4.2","5.8","-10.3","-7.4","0.0","0.0","0.0","0.0","9.7","5.3","66.7","69.2"
"20251221","강원","평창군 여만리","-1.7","2.1","-7.8","-1.8","0.0","1.0","0.0","0.0","9.22","1.2","48.2","82.0"
"20251220","강원","평창군 여만리","3.4","7.9","-0.4","-3.1","0.0","0.0","0.0","0.0","1.16","5.5","90.3","73.0"
"20251219","강원","평창군 여만리","-1.5","3.6","-6.5","-5.2","0.0","0.0","0.0","0.0","2.33","9.7","86.2","66.2"
"20251218","강원","평창군 여만리","-1.6","5.9","-5.3","-5.6","0.0","0.0","0.0","0.0","8.53","10.1","83.5","63.8"
"20251217","강원","평창군 여만리","1.3","6.2","-4.1","-3.4","0.0","0.0","0.0","0.0","5.96","7.4","85.7","61.3"
"20251216","강원","평창군 여만리","0.3","2.7","-3.1","-2.8","0.0","0.0","0.0","0.0","1.96","8.5","91.7","61.6"
"20251215","강원","평창군 여만리","-3.1","2.8","-8.5","-1.3","0.0","0.0","0.0","0.0","5.68","4.5","85.6","58.9"
"20251214","강원","평창군 여만리","-2.1","0.6","-6.3","-4.6","0.0","0.0","0.0","0.0","2.74","10.0","78.6","59.1"
"20251213","강원","평창군 여만리","0.5","4.4","-2.1","-1.9","3.0","0.0","0.0","0.0","2.89","6.8","88.7","57.6"
"20251212","강원","평창군 여만리","0.3","6.1","-4.4","-0.6","0.0","0.0","0.0","0.0","9.46","8.7","74.9","68.9"
"20251211","강원","평창군 여만리","0.6","6.8","-2.9","0.6","7.0","0.0","0.0","0.0","3.82","8.2","88.4","69.7"
"20251210","강원","평창군 여만리","-1.2","5.4","-7.1","-3.1","0.0","0.0","0.0","0.0","5.02","10.0","80.3","70.9"
"20251209","강원","평창군 여만리","-2.9","5.5","-9.2","-4.3","0.0","0.0","0.0","0.0","10.45","10.1","69.9","64.6"
"20251208","강원","평창군 여만리","1.6","7.1","-6.1","-3.6","0.0","0.0","0.0","0.0","10.31","10.1","44.6","57.5"
"20251207","강원","평창군 여만리","5.8","12.5","-0.8","-2.1","0.0","0.0","0.0","0.0","9.1","10.2","69.0","55.1"
"20251206","강원","평창군 여만리","-0.9","6.7","-8.7","0.8","0.0","0.0","0.0","0.0","7.41","10.5","70.5","42.5"
"20251205","강원","평창군 여만리","-5.2","1.1","-10.3","1.8","0.0","0.0","0.0","0.0","9.66","10.1","66.9","56.0"
"20251204","강원","평창군 여만리","-6.8","0.7","-13.1","-1.4","0.0","0.0","0.0","0.0","10.68","10.7","59.0","61.9"
"20251203","강원","평창군 여만리","-6.8","-2.5","-10.5","0.0","0.0","0.0","0.0","0.0","10.53","10.2","41.1","68.7"
"20251202","강원","평창군 여만리","-0.4","5.1","-5.9","4.9","0.0","0.0","0.0","0.0","8.59","5.9","48.6","89.8"
"20251201","강원","평창군 여만리","3.9","11.3","-3.1","2.8","0.0","0.0","0.0","0.0","10.92","6.2","63.1","94.2"
"20251130","강원","평창군 여만리","6.9","14.7","2.5","1.3","0.0","0.0","0.0","0.0","9.32","7.7","78.3","75.3"
"20251129","강원","평창군 여만리","1.1","10.1","-6.2","-1.6","0.0","0.0","0.0","0.0","10.4","8.9","73.2","74.7"
"20251128","강원","평창군 여만리","0.6","6.0","-4.2","-0.3","0.0","0.0","0.0","0.0","10.82","2.3","59.8","84.1"
"20251127","강원","평창군 여만리","2.0","5.2","-2.0","-0.3","2.5","0.0","0.0","0.0","1.78","1.6","85.7","82.5"
"20251126","강원","평창군 여만리","3.8","8.8","-1.8","6.2","0.0","0.0","0.0","0.0","6.56","4.9","82.1","82.8"
"20251125","강원","평창군 여만리","2.8","6.5","-0.5","5.5","3.5","0.0","0.0","0.0","1.88","9.4","93.7","71.5"
"20251124","강원","평창군 여만리","6.7","14.8","1.4","2.7","0.0","0.0","0.0","0.0","8.68","10.9","78.3","75.7"
"20251123","강원","평창군 여만리","4.3","12.3","-1.6","2.1","0.0","0.0","0.0","0.0","6.82","9.1","79.7","73.9"
"20251122","강원","평창군 여만리","4.9","13.0","-0.6","4.8","0.0","0.0","0.0","0.0","10.18","9.6","71.7","67.4"
"20251121","강원","평창군 여만리","3.2","9.4","-4.2","4.8","0.0","0.0","0.0","0.0","11.5","5.3","53.9","84.4"
"20251120","강원","평창군 여만리","2.5","11.3","-6.0","3.8","0.0","0.0","0.0","0.0","7.53","8.5","65.0","78.5"
"20251119","강원","평창군 여만리","-1.5","6.3","-7.1","2.8","0.0","0.0","0.0","0.0","11.36","8.7","66.0","70.1"
"20251118","강원","평창군 여만리","-1.4","4.5","-6.8","2.0","0.0","0.0","0.0","0.0","11.99","12.0","53.8","48.5"
"20251117","강원","평창군 여만리","3.2","7.0","-2.7","9.9","0.0","0.0","0.0","0.0","12.27","5.4","43.2","70.6"
"20251116","강원","평창군 여만리","5.4","17.3","-2.1","14.2","0.0","0.0","0.0","0.0","11.72","10.3","63.7","78.6"
"20251115","강원","평창군 여만리","3.8","17.3","-3.3","12.2","0.0","0.0","0.0","0.0","12.07","7.9","68.6","84.3"
"20251114","강원","평창군 여만리","3.9","14.0","-3.3","10.2","0.0","0.0","0.0","0.0","11.69","6.1","74.4","83.9"
"20251113","강원","평창군 여만리","4.7","16.0","-1.9","8.9","0.0","0.0","0.0","0.0","10.43","11.3","76.3","79.3"
"20251112","강원","평창군 여만리","4.8","15.9","-2.3","10.6","0.0","0.0","0.0","0.0","12.31","11.7","71.1","74.9"
"20251111","강원","평창군 여만리","4.3","15.3","-2.3","9.8","0.0","0.0","0.0","0.0","11.86","11.8","61.7","80.6"
"20251110","강원","평창군 여만리","6.6","13.4","-1.1","9.5","0.0","0.0","0.0","0.0","13.24","9.1","41.5","83.5"
"20251109","강원","평창군 여만리","10.9","17.5","6.0","10.2","0.0","0.0","0.0","0.0","11.3","10.1","68.8","75.7"
"20251108","강원","평창군 여만리","10.4","14.7","6.9","7.4","0.0","0.0","0.0","0.0","3.59","12.3","87.2","73.7"
"20251107","강원","평창군 여만리","9.3","19.1","1.9","4.8","0.0","0.0","0.0","0.0","10.85","13.2","76.1","68.6"
"20251106","강원","평창군 여만리","7.7","18.7","1.0","4.6","0.0","0.0","0.0","0.0","11.56","13.7","78.6","58.6"
"20251105","강원","평창군 여만리","7.0","17.9","0.2","9.8","0.0","0.0","0.0","0.0","12.4","10.5","76.5","72.6"
"20251104","강원","평창군 여만리","6.6","16.8","0.5","11.6","0.0","0.0","0.0","0.0","13.33","9.9","75.0","77.0"
"20251103","강원","평창군 여만리","4.7","14.8","-1.7","11.2","0.0","0.0","0.0","0.0","13.81","12.5","68.9","82.6"
"20251102","강원","평창군 여만리","7.2","11.1","1.3","13.1","2.5","0.0","0.0","0.0","12.99","7.6","63.9","81.4"
"20251101","강원","평창군 여만리","11.0","16.2","7.4","10.2","0.0","0.0","0.0","0.0","13.68","2.9","66.9","88.1"
"20251031","강원","평창군 여만리","10.1","20.1","2.4","10.8","0.0","0.0","0.0","0.0","13.01","13.7","75.1","82.5"
"20251030","강원","평창군 여만리","7.2","16.5","0.4","11.7","0.0","0.0","0.0","0.0","10.99","13.6","77.9","0.0"
"20251029","강원","평창군 여만리","5.7","16.4","-1.2","11.5","0.0","0.0","0.0","0.0","13.75","12.5","74.6","0.0"
"20251028","강원","평창군 여만리","3.9","12.3","-2.6","12.6","0.0","0.0","0.0","0.0","14.88","5.7","65.4","0.0"
"20251027","강원","평창군 여만리","6.4","10.6","1.7","12.5","0.0","1.0","0.0","1.0","15.18","6.9","55.8","0.0"
"20251026","강원","평창군 여만리","10.4","16.5","5.3","13.4","0.0","0.0","0.0","7.6","6.21","14.0","79.2","0.0"
"20251025","강원","평창군 여만리","11.5","18.8","8.0","11.5","0.0","0.0","0.0","8.2","9.27","14.1","83.9","0.0"
"20251024","강원","평창군 여만리","12.1","18.2","6.7","9.5","0.0","0.0","0.0","7.8","12.55","14.8","78.1","0.0"
"20251023","강원","평창군 여만리","12.4","19.5","7.5","12.3","0.0","1.0","0.0","2.3","10.72","7.3","80.0","0.0"
"20251022","강원","평창군 여만리","11.1","16.6","5.4","14.3","0.0","16.5","0.0","0.0","7.77","1.6","80.0","0.0"
"20251021","강원","평창군 여만리","11.1","16.6","7.1","12.8","0.0","0.0","0.0","2.2","9.78","9.2","77.9","0.0"
"20251020","강원","평창군 여만리","11.6","15.2","9.3","10.0","0.0","0.0","0.0","1.4","10.53","8.4","77.0","0.0"
"20251019","강원","평창군 여만리","13.9","20.0","9.2","14.5","0.0","34.5","0.0","0.0","12.79","3.9","82.5","0.0"
"20251018","강원","평창군 여만리","15.8","19.3","12.5","14.7","14.5","86.5","0.0","0.0","5.63","2.7","88.4","0.0"
"20251017","강원","평창군 여만리","15.9","23.4","10.1","14.2","9.0","0.0","0.0","5.8","11.63","11.4","85.2","0.0"
"20251016","강원","평창군 여만리","17.0","21.9","12.3","15.7","18.5","0.0","0.0","7.0","8.16","13.0","86.1","0.0"
"20251015","강원","평창군 여만리","16.3","23.4","11.4","16.0","5.0","3.0","0.0","0.0","12.49","4.8","85.3","0.0"
"20251014","강원","평창군 여만리","15.4","20.3","12.3","14.9","10.5","0.0","0.0","0.0","7.36","4.2","87.6","0.0"
"20251013","강원","평창군 여만리","13.9","15.4","11.9","14.3","37.0","0.0","0.0","6.4","1.65","12.5","94.0","0.0"
"20251012","강원","평창군 여만리","17.1","19.1","15.2","13.2","4.0","0.0","0.0","7.0","1.87","14.9","94.4","0.0"
"20251011","강원","평창군 여만리","18.3","23.2","15.9","13.6","1.5","0.0","0.0","6.3","6.97","13.8","93.0","0.0"
"20251010","강원","평창군 여만리","15.4","16.8","14.0","13.9","11.0","0.0","0.0","8.4","2.06","15.0","95.0","0.0"
"20251009","강원","평창군 여만리","16.8","20.5","14.9","14.3","0.0","0.0","0.0","7.4","7.87","15.5","78.9","0.0"
"20251008","강원","평창군 여만리","19.7","26.1","16.8","14.8","0.0","0.0","0.0","4.7","12.54","12.5","87.0","0.0"
"20251007","강원","평창군 여만리","17.2","19.8","14.7","15.0","6.5","0.0","0.0","2.6","4.26","10.3","95.3","0.0"
"20251006","강원","평창군 여만리","16.4","18.1","14.3","13.1","42.0","0.0","0.0","0.6","2.25","5.7","93.0","0.0"
"20251005","강원","평창군 여만리","18.6","21.2","17.1","13.3","5.5","0.0","0.0","8.5","4.03","17.5","93.0","0.0"
"20251004","강원","평창군 여만리","19.2","21.6","16.7","13.6","0.5","0.0","0.0","9.0","5.18","18.8","87.9","0.0"
"20251003","강원","평창군 여만리","17.5","21.8","15.4","12.4","1.0","4.5","0.0","1.1","6.25","6.0","84.7","0.0"
"20251002","강원","평창군 여만리","18.4","26.5","13.5","0.0","0.0","0.0","0.0","9.5","15.36","19.1","80.4","0.0"
"20251001","강원","평창군 여만리","17.1","24.5","13.6","0.0","0.0","0.0","0.0","0.0","14.39","4.3","83.6","0.0"
"20250930","강원","평창군 여만리","16.1","22.4","13.0","0.0","0.0","0.0","0.0","10.5","9.02","19.7","86.3","0.0"
"20250929","강원","평창군 여만리","17.9","23.8","13.8","0.0","0.0","0.0","0.0","7.5","12.34","14.5","84.3","0.0"
"20250928","강원","평창군 여만리","16.7","19.5","14.2","0.0","17.5","0.0","0.0","7.6","2.93","17.0","94.2","0.0"
"20250927","강원","평창군 여만리","18.3","26.1","13.3","0.0","0.0","0.0","0.0","6.6","16.2","16.3","79.3","0.0"
"20250926","강원","평창군 여만리","18.5","26.7","15.2","0.0","0.0","0.0","0.0","5.0","17.49","13.1","81.4","0.0"
"20250925","강원","평창군 여만리","19.8","23.3","14.9","0.0","2.5","0.0","0.0","6.1","5.34","14.7","91.6","0.0"
"20250924","강원","평창군 여만리","19.4","24.7","14.0","0.0","3.5","0.0","0.0","10.3","7.61","21.3","87.7","0.0"
"20250923","강원","평창군 여만리","18.3","24.5","13.6","0.0","0.0","0.0","0.0","10.8","17.25","21.8","70.1","0.0"
"20250922","강원","평창군 여만리","16.9","24.0","12.1","0.0","0.0","0.0","0.0","3.2","15.91","10.5","73.5","0.0"
"20250921","강원","평창군 여만리","17.8","24.4","12.7","0.0","0.0","0.0","0.0","0.0","16.81","2.3","80.5","0.0"
"20250920","강원","평창군 여만리","17.4","22.1","14.9","0.0","70.0","0.0","0.0","1.1","7.27","6.2","91.5","0.0"
"20250919","강원","평창군 여만리","16.7","20.8","14.0","0.0","10.5","0.0","0.0","2.7","7.03","11.6","87.9","0.0"
"20250918","강원","평창군 여만리","18.3","22.5","14.2","0.0","0.0","0.0","0.0","4.2","10.82","8.1","82.9","0.0"
"20250917","강원","평창군 여만리","21.0","24.2","17.9","0.0","61.0","0.0","0.0","4.2","3.66","13.4","94.4","0.0"
"20250916","강원","평창군 여만리","22.2","28.5","19.0","0.0","10.5","0.0","0.0","7.3","12.24","16.7","88.0","0.0"
"20250915","강원","평창군 여만리","21.7","29.8","17.7","0.0","0.0","0.0","0.0","2.8","16.58","10.6","84.6","0.0"
"20250914","강원","평창군 여만리","20.6","25.1","17.7","0.0","0.0","0.0","0.0","1.4","7.48","7.9","89.3","0.0"
"20250913","강원","평창군 여만리","20.2","22.7","18.8","0.0","41.0","0.0","0.0","2.7","5.2","12.3","92.0","0.0"
"20250912","강원","평창군 여만리","19.3","25.0","15.8","0.0","5.0","0.0","0.0","0.0","6.18","2.2","86.6","0.0"
"20250911","강원","평창군 여만리","19.9","29.7","11.7","0.0","0.0","0.0","0.0","10.0","23.01","18.5","68.9","0.0"
"20250910","강원","평창군 여만리","20.4","29.3","14.3","0.0","0.0","0.0","0.0","9.4","19.99","19.9","70.7","0.0"
"20250909","강원","평창군 여만리","21.0","25.4","17.8","0.0","0.5","0.0","0.0","9.1","9.01","20.6","83.9","0.0"
"20250908","강원","평창군 여만리","21.8","28.1","18.5","0.0","0.0","0.0","0.0","10.4","14.75","21.7","80.5","0.0"
"20250907","강원","평창군 여만리","23.4","28.2","18.5","0.0","10.5","0.0","0.0","5.7","8.2","15.4","88.0","0.0"
"20250906","강원","평창군 여만리","24.5","30.6","21.6","0.0","6.5","0.0","0.0","0.0","12.91","5.2","88.0","0.0"
"20250905","강원","평창군 여만리","24.7","32.2","18.1","0.0","0.0","0.0","0.0","4.4","23.39","13.1","71.8","0.0"
"20250904","강원","평창군 여만리","23.1","28.6","20.3","0.0","0.0","0.0","0.0","11.2","9.46","23.6","82.3","0.0"
"20250903","강원","평창군 여만리","23.9","31.7","18.5","0.0","0.0","0.0","0.0","9.2","21.43","22.2","75.7","0.0"
"20250902","강원","평창군 여만리","23.5","28.8","18.7","0.0","20.0","0.0","0.0","0.6","15.43","9.3","84.4","0.0"
"20250901","강원","평창군 여만리","25.2","31.2","22.4","0.0","2.5","0.0","0.0","8.1","14.29","20.2","84.0","0.0"
"20250831","강원","평창군 여만리","26.0","32.7","21.2","0.0","0.0","0.0","0.0","6.0","20.68","18.5","76.2","0.0"
"20250830","강원","평창군 여만리","25.7","31.6","22.1","0.0","0.5","0.0","0.0","10.9","10.54","24.1","87.0","0.0"
"20250829","강원","평창군 여만리","25.8","31.4","21.9","19.6","2.0","0.0","0.0","0.4","13.23","0.9","83.0","84.6"
"20250828","강원","평창군 여만리","24.6","30.3","20.6","23.5","0.0","0.0","0.0","10.8","14.87","23.3","79.3","72.9"
"20250827","강원","평창군 여만리","24.8","32.1","21.0","22.6","0.0","26.0","0.0","0.4","21.34","4.5","74.4","88.2"
"20250826","강원","평창군 여만리","25.0","27.8","21.9","24.8","5.0","0.0","0.0","2.2","8.22","13.0","85.0","79.5"
"20250825","강원","평창군 여만리","27.3","33.4","22.4","25.5","0.0","0.0","0.0","7.5","22.24","18.9","74.1","76.6"
"20250824","강원","평창군 여만리","27.2","34.2","22.6","25.9","0.0","0.0","0.0","7.0","22.43","16.5","77.8","75.3"
"20250823","강원","평창군 여만리","26.2","32.7","21.2","26.1","0.0","0.0","0.0","5.2","20.86","16.4","79.3","76.2"
"20250822","강원","평창군 여만리","26.2","33.6","21.5","27.0","0.0","3.0","0.0","3.7","21.15","13.1","78.1","81.7"
"20250821","강원","평창군 여만리","26.1","32.9","21.3","25.9","0.0","37.5","0.0","0.0","20.79","5.3","79.2","88.4"
"20250820","강원","평창군 여만리","25.9","32.2","22.0","27.8","0.0","0.0","0.0","6.5","21.41","16.6","78.4","71.3"
"20250819","강원","평창군 여만리","25.5","32.2","21.4","27.2","0.0","0.0","0.0","10.4","19.19","24.5","80.8","69.5"
"20250818","강원","평창군 여만리","25.2","31.8","21.1","27.1","0.0","0.0","0.0","9.3","15.52","23.3","81.4","69.4"
"20250817","강원","평창군 여만리","24.4","31.4","20.3","27.1","0.0","0.0","0.0","9.6","17.15","22.4","81.4","67.6"
"20250816","강원","평창군 여만리","25.6","31.9","20.9","26.2","0.0","0.0","0.0","8.4","20.07","19.7","79.8","69.3"
"20250815","강원","평창군 여만리","25.1","31.3","21.5","27.4","0.0","0.0","0.0","10.4","16.04","21.5","84.1","67.3"
"20250814","강원","평창군 여만리","24.0","27.8","21.5","27.4","1.5","0.0","0.0","10.3","10.72","22.8","90.6","68.3"
"20250813","강원","평창군 여만리","23.3","27.9","21.1","27.2","26.5","0.0","0.0","10.3","7.05","24.3","92.2","70.3"
"20250812","강원","평창군 여만리","24.2","30.9","19.3","27.2","0.0","0.5","0.0","7.8","22.04","20.3","76.6","77.2"
"20250811","강원","평창군 여만리","22.0","25.7","19.3","27.4","1.5","0.0","0.0","11.0","6.69","24.7","87.6","73.4"
"20250810","강원","평창군 여만리","23.1","32.1","16.0","27.2","0.0","0.0","0.0","11.1","23.77","24.6","74.2","71.9"
"20250809","강원","평창군 여만리","22.5","26.0","17.7","27.0","0.0","0.0","0.0","10.3","7.34","25.6","84.0","72.8"
"20250808","강원","평창군 여만리","25.1","30.9","20.5","25.4","0.0","1.0","0.0","1.7","21.72","11.2","77.0","82.1"
"20250807","강원","평창군 여만리","25.3","31.7","21.5","26.0","0.0","0.0","0.0","9.1","21.48","18.8","77.5","76.9"
"20250806","강원","평창군 여만리","24.5","27.9","22.5","26.5","14.5","0.0","0.0","9.7","6.31","22.2","91.7","75.3"
"20250805","강원","평창군 여만리","26.6","32.2","22.9","26.6","0.0","6.5","0.0","5.6","24.07","17.5","78.9","81.2"
"20250804","강원","평창군 여만리","24.6","29.6","21.7","28.6","14.5","0.0","0.0","11.5","12.45","26.4","90.5","71.5"
"20250803","강원","평창군 여만리","25.7","31.8","22.5","27.9","2.0","0.0","0.0","9.3","9.87","22.8","83.1","76.7"
"20250802","강원","평창군 여만리","27.4","35.1","22.7","27.7","0.0","17.5","0.0","5.6","21.67","18.4","72.2","80.0"
"20250801","강원","평창군 여만리","27.5","35.5","20.9","26.8","0.0","0.0","0.0","3.3","26.11","13.3","69.3","79.1"
"20250731","강원","평창군 여만리","26.2","34.7","21.4","27.0","0.0","0.0","0.0","7.8","18.81","20.7","71.4","75.1"
"20250730","강원","평창군 여만리","27.6","35.2","22.0","25.8","0.0","0.0","0.0","0.5","27.17","5.2","67.3","80.0"
"20250729","강원","평창군 여만리","28.6","36.5","22.5","26.4","0.0","0.0","0.0","0.6","27.9","7.5","68.9","76.0"
"20250728","강원","평창군 여만리","27.8","35.8","21.4","27.0","0.0","0.0","0.0","6.8","26.53","20.6","73.4","77.5"
"20250727","강원","평창군 여만리","27.7","35.4","21.6","26.7","0.0","1.5","0.0","5.2","27.93","16.5","71.0","82.3"
"20250726","강원","평창군 여만리","27.2","35.1","20.5","26.5","0.0","1.0","0.0","5.5","27.65","16.8","72.4","79.5"
"20250725","강원","평창군 여만리","26.8","35.0","0.0","26.0","0.0","2.5","0.0","8.2","1.94","20.9","71.0","79.2"
"20250724","강원","평창군 여만리","23.5","30.0","21.4","0.0","0.0","0.0","0.0","2.7","6.7","12.8","88.5","0.0"
"20250723","강원","평창군 여만리","26.0","32.4","21.5","0.0","0.0","0.0","0.0","0.0","23.3","7.0","80.2","0.0"
"20250722","강원","평창군 여만리","25.7","31.3","0.0","0.0","0.0","0.0","0.0","0.8","15.38","10.0","82.8","0.0"
"20250721","강원","평창군 여만리","25.1","31.0","21.3","0.0","0.5","0.0","0.0","5.5","16.92","19.0","86.0","0.0"
"20250720","강원","평창군 여만리","24.5","30.4","20.7","0.0","3.0","0.0","0.0","4.5","19.06","13.2","86.2","0.0"
"20250719","강원","평창군 여만리","22.2","26.3","20.0","0.0","56.0","0.0","0.0","4.5","6.82","16.7","94.0","0.0"
"20250718","강원","평창군 여만리","22.8","26.9","19.5","0.0","2.0","0.0","0.0","0.0","11.64","2.3","91.0","0.0"
"20250717","강원","평창군 여만리","20.2","20.9","19.3","24.1","76.0","17.5","0.0","0.7","1.83","8.6","96.3","85.6"
"20250716","강원","평창군 여만리","21.0","23.6","19.4","24.6","26.5","29.5","0.0","3.4","5.26","15.7","92.2","76.8"
"20250715","강원","평창군 여만리","20.1","21.8","18.9","24.9","13.5","0.0","0.0","8.3","6.53","22.6","92.5","69.7"
"20250714","강원","평창군 여만리","20.8","24.4","18.4","23.3","2.5","0.0","0.0","2.8","11.87","11.8","86.3","72.2"
"20250713","강원","평창군 여만리","23.6","32.4","18.1","24.8","5.0","0.0","0.0","11.5","17.11","24.1","71.9","70.4"
"20250712","강원","평창군 여만리","25.1","34.2","17.1","24.7","0.0","0.0","0.0","8.7","28.5","22.4","61.5","76.2"
"20250711","강원","평창군 여만리","24.1","31.8","16.6","24.3","0.0","0.0","0.0","7.6","29.1","22.7","59.8","76.4"
"20250710","강원","평창군 여만리","25.3","32.3","18.6","23.8","0.0","63.0","0.0","6.6","28.67","19.5","58.8","80.3"
"20250709","강원","평창군 여만리","27.3","34.3","21.7","22.3","0.0","8.5","0.0","0.2","28.04","6.4","66.6","90.3"
"20250708","강원","평창군 여만리","27.3","35.2","23.5","22.6","0.0","67.5","0.0","0.2","18.86","5.4","78.2","91.0"
"20250707","강원","평창군 여만리","28.4","35.2","23.7","22.9","0.0","3.5","0.0","0.1","25.31","8.9","76.3","85.3"
"20250706","강원","평창군 여만리","25.7","30.4","21.6","24.0","0.0","5.5","0.0","2.3","14.58","11.0","81.3","79.8"
"20250705","강원","평창군 여만리","25.2","30.7","22.1","24.4","0.0","2.0","0.0","4.6","12.6","20.3","79.1","68.7"
"20250704","강원","평창군 여만리","24.7","27.7","21.1","24.5","0.0","0.0","0.0","7.1","12.98","21.3","78.2","74.0"
"20250703","강원","평창군 여만리","26.0","31.1","22.3","23.2","0.0","24.5","0.0","1.1","18.28","10.5","78.4","81.7"
"20250702","강원","평창군 여만리","26.3","32.6","22.4","20.9","0.0","49.0","0.0","0.0","17.01","1.9","78.0","88.6"
"20250701","강원","평창군 여만리","25.9","32.1","21.7","24.5","0.0","0.0","0.0","8.9","17.62","24.6","81.2","74.3"
"20250630","강원","평창군 여만리","25.9","32.2","20.5","23.9","0.0","31.5","0.0","1.0","24.66","9.5","75.6","80.1"
"20250629","강원","평창군 여만리","26.3","32.4","22.1","23.5","0.0","44.0","0.0","8.5","24.74","23.0","77.3","68.0"
"20250628","강원","평창군 여만리","24.3","30.5","20.1","22.5","0.5","0.0","0.0","12.3","16.43","28.3","83.7","63.9"
"20250627","강원","평창군 여만리","22.6","28.0","19.0","21.3","0.0","0.0","0.0","6.9","14.7","19.8","83.7","68.7"
"20250626","강원","평창군 여만리","20.6","24.0","18.1","21.3","0.0","0.0","0.0","11.4","10.14","26.7","87.1","63.8"
"20250625","강원","평창군 여만리","19.5","23.1","17.2","20.4","6.5","0.0","0.0","7.4","8.14","22.0","89.3","62.4"
"20250624","강원","평창군 여만리","21.0","27.3","16.1","23.9","0.0","2.0","0.0","8.8","13.37","23.8","68.1","65.6"
"20250623","강원","평창군 여만리","22.1","31.0","15.0","22.4","0.0","13.5","0.0","2.1","23.66","11.5","73.1","85.6"
"20250622","강원","평창군 여만리","21.3","28.0","16.4","21.4","0.0","65.5","0.0","0.0","28.31","3.6","74.0","86.2"
"20250621","강원","평창군 여만리","21.3","23.9","17.9","24.1","40.0","0.0","0.0","9.7","6.85","25.0","91.5","59.8"
"20250620","강원","평창군 여만리","21.7","23.8","19.5","25.0","35.0","0.0","0.0","10.1","4.84","24.0","90.0","52.1"
"20250619","강원","평창군 여만리","23.8","32.6","16.5","25.0","0.0","0.0","0.0","12.4","24.25","28.3","67.4","54.1"
"20250618","강원","평창군 여만리","22.3","29.5","16.8","22.7","0.0","0.0","0.0","12.6","23.2","28.6","75.1","56.1"
"20250617","강원","평창군 여만리","21.8","27.2","17.7","21.1","7.0","0.0","0.0","11.5","20.84","25.2","78.9","58.9"
"20250616","강원","평창군 여만리","23.1","26.3","20.7","22.2","10.5","0.0","0.0","11.5","11.13","28.7","81.5","63.3"
"20250615","강원","평창군 여만리","24.8","31.6","19.5","22.0","0.5","7.5","0.0","2.2","23.57","13.1","74.2","77.0"
"20250614","강원","평창군 여만리","22.4","30.0","16.9","24.5","6.5","0.0","0.0","11.5","22.5","26.6","79.6","54.5"
"20250613","강원","평창군 여만리","21.0","29.1","15.7","24.4","2.0","0.0","0.0","11.9","19.2","27.9","65.7","55.9"
"20250612","강원","평창군 여만리","21.7","30.3","13.5","23.8","0.0","0.0","0.0","12.6","25.99","29.2","60.6","56.0"
"20250611","강원","평창군 여만리","20.5","28.2","13.0","23.0","0.0","0.0","0.0","11.2","29.52","26.9","61.9","66.5"
"20250610","강원","평창군 여만리","21.2","27.9","15.8","21.8","0.0","0.0","0.0","9.4","21.75","22.9","68.6","68.3"
"20250609","강원","평창군 여만리","22.2","30.4","15.5","21.5","0.0","0.0","0.0","10.4","27.82","25.4","65.2","68.9"
"20250608","강원","평창군 여만리","21.8","29.3","15.5","18.4","0.0","2.5","0.0","0.5","23.62","5.6","68.8","83.3"
"20250607","강원","평창군 여만리","19.8","27.8","11.6","19.8","0.0","0.0","0.0","10.0","21.55","22.7","65.5","60.5"
"20250606","강원","평창군 여만리","19.8","29.3","12.8","20.6","0.0","0.0","0.0","8.3","25.39","23.0","60.1","59.2"
"20250605","강원","평창군 여만리","17.8","26.7","8.8","20.3","0.0","0.0","0.0","10.4","28.54","26.4","63.0","57.7"
"20250604","강원","평창군 여만리","16.7","25.1","7.8","17.6","0.0","0.0","0.0","12.3","28.52","30.8","56.1","54.1"
